DATE,OPEN,HIGH,LOW,CLOSE ,VOLUME
7/20/2000,68.0068,69.5292,66.8698,68.9125,23095396
7/21/2000,68.7969,68.7969,65.9544,66.2724,26633356
7/24/2000,65.7232,65.7232,62.4664,62.9193,15610240
7/25/2000,62.1581,64.8367,61.7052,64.3453,17137174
7/26/2000,65.3281,65.3281,62.4375,62.7458,10069310
7/27/2000,62.8229,67.6021,62.0714,66.3013,22351136
7/28/2000,67.0625,67.4479,65.3667,65.6076,15529166
7/31/2000,65.1354,65.6943,64.6536,64.9042,5206138
8/1/2000,64.75,65.887,64.6729,65.2318,9685298
8/2/2000,65.0198,65.463,64.75,65.3281,3778632
8/3/2000,65.4823,66.2435,64.8078,65.068,8649534
8/4/2000,65.2318,65.2799,63.4299,63.613,8488846
8/7/2000,63.401,63.9792,62.4664,63.6419,6411980
8/8/2000,63.9117,64.2393,63.4974,63.7576,5844568
8/9/2000,64.1719,65.1354,63.8154,64.3068,6214094
8/10/2000,63.9792,64.7018,63.2372,63.507,4410904
8/11/2000,63.4974,63.9792,63.1505,63.4492,5062590
8/14/2000,63.401,63.9503,62.1099,63.4685,6881596
8/16/2000,63.9599,65.675,63.6419,65.0198,12505138
8/17/2000,65.3281,66.5615,64.6536,65.0872,15960910
8/18/2000,64.9523,65.4919,64.6825,64.9331,4758506
8/21/2000,64.7885,65.3089,64.5766,64.8464,3757750
8/22/2000,65.2318,65.9544,64.8849,65.1932,7390782
8/23/2000,65.8484,66.6771,65.2414,65.4341,14072472
8/24/2000,65.3281,65.6654,64.3646,64.6729,8562574
8/25/2000,64.8464,65.2125,63.8346,64.2875,4294712
8/28/2000,64.2682,64.5573,63.9021,64.0177,3089686
8/29/2000,63.8443,64.4609,63.4589,63.6708,5617416
8/30/2000,64.5091,65.2896,63.9021,64.9234,7955324
8/31/2000,65.2318,65.675,64.5669,64.856,7111518
9/4/2000,65.3089,68.7487,65.1836,68.1995,20434250
9/5/2000,68.7969,69.2979,67.8815,68.556,9429456
9/6/2000,68.6042,70.512,67.8333,70.0687,25376252
9/7/2000,69.5966,71.4755,69.3943,69.7315,19586920
9/8/2000,69.7604,72.2656,69.5773,71.4755,15454632
9/11/2000,72.2271,74.5781,72.0922,73.8362,18305682
9/12/2000,74.1927,75.1177,73.4604,73.894,11238164
9/13/2000,74.3758,74.3758,71.6875,72.362,15356234
9/14/2000,72.468,73.3544,71.8224,72.4005,10896544
9/15/2000,72.4583,72.6799,69.982,70.5216,9856418
9/18/2000,69.9531,69.9531,66.1279,66.7156,13598632
9/19/2000,66.3302,67.8237,64.3646,65.0583,12625880
9/20/2000,65.7617,67.5924,65.0583,66.9661,9934034
9/21/2000,67.0432,67.4479,65.9737,67.0432,8961902
9/22/2000,66.8698,66.8698,64.7404,65.2029,10929120
9/25/2000,65.9159,66.6771,65.1354,65.8966,8994476
9/26/2000,66.2917,66.2917,65.1451,65.7713,7412930
9/27/2000,65.7232,68.3536,64.4417,67.8141,17161234
9/28/2000,68.4115,68.4115,66.1953,66.6,12776818
9/29/2000,67.024,67.4286,65.7232,66.0026,7039998
10/3/2000,65.5305,66.5807,65.1836,66.1279,7774160
10/4/2000,66.6771,67.1589,66.2724,66.8023,4709132
10/5/2000,66.5133,66.9276,65.2703,65.5497,4455256
10/6/2000,65.1451,65.8677,64.856,65.5979,5409410
10/9/2000,65.7135,66.7734,65.3378,65.6076,6398230
10/10/2000,65.7232,65.8099,64.249,64.5958,5559444
10/11/2000,64.1719,64.4417,63.1312,63.6516,5036888
10/12/2000,63.112,64.4609,62.1581,63.0831,12798840
10/13/2000,62.6784,62.6784,58.7953,61.3391,9911786
10/16/2000,61.8594,64.4417,58.8242,59.7974,12608056
10/17/2000,58.8049,60.0672,57.2826,58.1883,15240528
10/18/2000,57.7161,58.2943,56.7044,57.4945,7034534
10/19/2000,57.1958,59.4312,55.3073,58.4195,13018412
10/20/2000,59.5951,60.4141,57.0706,57.4464,16332696
10/23/2000,57.4271,57.4271,54.6039,55.0857,9178510
10/24/2000,55.1146,56.7911,54.8255,56.4057,12951984
10/25/2000,56.6563,59.5661,56.5214,58.7857,14229598
10/26/2000,59.3445,59.7396,58.593,58.882,3506954
10/27/2000,59.1518,59.4505,57.8318,58.381,9028006
10/30/2000,58.6797,59.624,57.8318,58.0052,7583922
10/31/2000,57.8221,58.5352,56.7141,58.2268,7875808
11/1/2000,59.8263,60.2792,58.6893,59.4602,13428414
11/2/2000,59.5276,61.2813,59.5276,60.838,13868958
11/3/2000,61.3583,61.8112,60.6646,60.8284,10858832
11/6/2000,61.0789,61.6474,60.125,60.2599,10347204
11/7/2000,59.7685,60.7513,59.7685,60.3563,6739442
11/8/2000,61.0307,62.1292,60.7031,61.368,14583354
11/9/2000,61.1849,62.187,60.8958,61.5029,9876206
11/10/2000,61.368,61.6185,59.7878,59.9612,9121860
11/13/2000,59.7492,59.7492,58.0341,58.275,6054738
11/14/2000,58.2076,60.1057,58.2076,59.9419,9540272
11/15/2000,60.8862,61.1656,59.7589,60.337,7941348
11/16/2000,60.7031,60.7802,59.6143,60.0575,8456834
11/17/2000,59.9323,60.019,59.2578,59.9034,8800846
11/20/2000,59.8456,60.2406,59.5565,59.7781,4358450
11/21/2000,60.2695,60.2695,59.2771,59.5661,9733522
11/22/2000,59.7396,60.0286,59.2771,59.3831,2975202
11/23/2000,59.1615,60.2214,58.8242,59.9612,6617510
11/24/2000,60.2214,61.0693,60.125,60.3852,8745454
11/27/2000,60.5104,61.6474,60.4141,61.4161,7990458
11/28/2000,61.657,63.6419,61.1367,63.4974,17555342
11/29/2000,63.2083,64.0562,62.4375,63.0542,13455836
11/30/2000,63.0156,63.6419,62.7266,63.2372,8127130
12/1/2000,63.0156,63.6419,62.5339,63.2276,9400972
12/4/2000,63.3818,64.6344,63.3818,64.0948,12744406
12/5/2000,64.4609,65.4823,64.4224,65.2703,9801792
12/6/2000,66.4266,66.4266,64.8656,64.9909,8099836
12/7/2000,64.8271,65.5883,64.7018,65.0487,5655128
12/8/2000,65.1354,65.887,64.9716,65.4052,11059762
12/11/2000,65.6943,66.8602,65.5208,66.6674,15732896
12/12/2000,66.8698,66.9083,66.1953,66.3495,6175380
12/13/2000,66.6771,67.3612,66.3687,66.9469,10572658
12/14/2000,67.0432,67.9875,66.4844,66.7349,16389264
12/15/2000,66.4844,66.4844,64.8078,65.1258,10413912
12/18/2000,64.5573,66.0797,63.6034,65.7713,9882800
12/19/2000,66.1471,66.4073,65.1547,65.4052,9135344
12/20/2000,66.4844,66.4844,65.0198,65.8773,5433218
12/21/2000,65.5401,66.4747,64.856,65.9641,11018598
12/22/2000,66.388,66.8698,64.9909,65.174,9233692
12/26/2000,64.9523,65.887,62.9289,63.2083,9897792
12/27/2000,62.8229,64.5573,62.4375,64.1815,10398382
12/28/2000,64.7115,65.5594,64.1333,65.2896,10488764
12/29/2000,65.2221,65.6557,64.9523,65.3185,6970286
1/1/2001,65.5208,66.2242,65.3281,65.8581,7805154
1/2/2001,65.5883,69.1823,65.569,68.2766,17186516
1/3/2001,68.4115,69.7026,68.026,69.3846,22946822
1/4/2001,69.2016,70.7047,68.6427,68.951,15522682
1/5/2001,68.7005,70.6854,68.7005,70.2036,19356058
1/8/2001,69.8568,70.8107,68.845,69.4135,17754112
1/9/2001,69.2594,69.7219,68.8161,68.9799,11711174
1/10/2001,69.0956,69.6544,67.2841,67.7755,12274452
1/11/2001,67.9297,68.8547,67.6406,68.5656,10562008
1/12/2001,68.7872,69.0667,68.2188,68.3247,6233702
1/15/2001,68.2284,68.7005,67.8333,68.5174,5131534
1/16/2001,68.5174,71.3792,68.5174,70.9937,26976224
1/17/2001,71.5141,71.5815,69.6159,69.7701,10804444
1/18/2001,69.9531,70.6276,69.6352,70.2904,7083894
1/19/2001,70.3578,72.0344,70.3578,71.1286,17030584
1/22/2001,71.1094,72.4391,70.9359,72.1693,19686796
1/23/2001,72.2174,74.0482,72.2174,73.5471,21467688
1/24/2001,74.0771,74.0964,72.9401,73.2966,14169352
1/25/2001,73.5182,73.9036,72.5836,73.5568,11649116
1/29/2001,73.2292,73.2292,69.5677,72.7763,13165628
1/30/2001,72.9497,75.349,72.9497,75.0888,27277732
1/31/2001,78.0469,78.0469,73.4219,74.1156,15308522
2/1/2001,73.9036,74.8865,71.8224,74.4143,33059286
2/2/2001,74.0964,76.2932,73.9904,76.0234,26280912
2/5/2001,75.7536,77.1797,75.2044,76.9195,27684966
2/6/2001,77.0833,77.5651,76.3607,76.669,15693908
2/7/2001,76.245,76.6883,75.5417,75.8211,9436740
2/8/2001,75.3875,76.5919,75.2526,76.3029,12410964
2/9/2001,76.5052,77.4688,75.9753,76.8714,18084428
2/12/2001,76.3607,78.3167,76.168,77.1893,17096334
2/13/2001,77.4688,79.3766,76.6016,79.0201,22139358
2/14/2001,79.9451,80.4365,78.9237,80.0799,23238918
2/15/2001,79.974,81.9781,79.5885,81.4578,38158324
2/16/2001,81.6891,82.7393,80.9375,81.4096,32910696
2/19/2001,81.5156,82.2961,80.6484,81.9685,16516374
2/20/2001,81.7083,82.1997,81.1302,81.4771,18566620
2/21/2001,81.5253,81.8721,79.4151,79.8005,20471542
2/22/2001,79.5885,80.7448,78.7406,79.9065,20204862
2/23/2001,79.9836,81.0531,78.9333,79.2609,20049776
2/26/2001,79.049,79.5693,77.7096,78.2878,16142532
2/27/2001,78.5286,78.8659,76.563,77.488,14557342
2/28/2001,77.4688,80.9375,77.2086,79.8005,28669028
3/1/2001,80.1667,85.9479,80.1667,84.4448,41351176
3/2/2001,84.7917,86.9115,80.0029,80.7641,34809788
3/5/2001,81.0339,81.901,77.5651,78.7503,24492678
3/7/2001,79.3958,81.8432,76.8135,79.3958,19576224
3/8/2001,79.6753,80.9664,78.8273,79.6656,11495452
3/9/2001,79.2224,79.2224,76.8232,78.9141,10187670
3/12/2001,78.837,79.3958,77.4688,78.625,9525208
3/13/2001,77.2857,80.6484,72.3427,74.7901,13660534
3/14/2001,74.9635,78.0276,74.2216,76.9677,8750142
3/15/2001,75.7344,77.3628,74.7901,76.5534,6445642
3/16/2001,75.9271,76.9388,73.0557,74,8311284
3/19/2001,73.4219,74.7708,72.3812,73.7109,5860690
3/20/2001,74,74.1445,71.3984,71.9477,4727260
3/21/2001,72.5547,77.7096,70.3867,77.3338,8619250
3/22/2001,78.1143,78.7792,75.349,75.8115,7441886
3/23/2001,75.9271,77.2086,72.1307,73.1424,9193758
3/26/2001,73.2292,74.501,72.4776,74.0385,4596772
3/27/2001,73.8073,76.0042,73.5568,75.2911,7617340
3/28/2001,76.1198,78.0469,75.85,77.4688,6920974
3/29/2001,77.3242,78.2107,75.9271,76.3992,9893390
3/30/2001,75.9464,76.4474,74.5107,75.0695,6373292
4/2/2001,74.4818,75.8885,72.1789,75.3586,7238474
4/3/2001,75.1563,76.1198,74.3854,75.3201,3989958
4/4/2001,73.2581,74.713,72.8919,73.8266,3766408
4/6/2001,73.8073,75.7247,73.4219,73.7591,3028618
4/9/2001,73.2677,73.9422,67.7852,68.845,12694290
4/10/2001,68.45,68.45,62.8807,63.324,9482168
4/11/2001,63.5938,65.0487,59.094,62.4857,14743384
4/12/2001,61.2813,61.2813,56.2901,57.3018,16864802
4/16/2001,56.3865,60.3177,55.8854,59.3831,11698770
4/17/2001,59.1615,62.0135,58.9688,60.7417,10253982
4/18/2001,60.5104,63.5745,58.3906,63.0542,17057674
4/19/2001,63.5841,72.9594,63.5841,71.2539,27600482
4/20/2001,71.2828,72.2464,68.0453,69.1534,14948734
4/23/2001,68.4115,70.0302,67.5924,68.238,8448734
4/24/2001,67.6792,68.026,66.388,67.3419,6916934
4/25/2001,67.4479,69.9531,67.0625,69.1148,12871396
4/26/2001,69.4617,70.512,67.7948,68.3826,13238884
4/27/2001,67.6406,67.6406,64.0948,66.5518,13408640
4/30/2001,67.1974,68.1031,64.3646,66.0026,8628940
5/2/2001,65.9063,66.7734,64.7885,65.9641,5870864
5/3/2001,65.7135,67.2167,65.4534,66.282,6071840
5/4/2001,66.1279,66.6771,65.7135,66.2339,3259814
5/7/2001,66.099,66.9469,65.4341,65.6943,2917816
5/8/2001,65.6172,67.101,65.5305,66.6964,5707820
5/9/2001,66.8698,68.951,66.7831,67.7852,11543448
5/10/2001,67.8141,68.7391,67.5635,68.4404,5656692
5/11/2001,68.6909,69.6255,68.2477,68.4789,5787632
5/14/2001,68.4115,69.7701,68.344,69.3365,4609336
5/15/2001,68.7969,71.7646,67.0914,71.4562,12062480
5/16/2001,71.8031,72.2271,70.3674,70.7143,8606794
5/17/2001,71.0901,74.2023,71.0901,73.7206,15047700
5/18/2001,74.1349,74.1638,71.8802,72.2367,7829168
5/21/2001,71.6875,73.5182,71.6104,72.5836,7535198
5/22/2001,72.8148,73.5182,72.4005,72.7378,5467480
5/23/2001,72.6607,73.8555,72.6221,73.4315,4892602
5/24/2001,73.4219,76.0042,73.4219,75.7151,17518560
